@RELATION 7_startTime
@ATTRIBUTE startTime Numeric
@ATTRIBUTE duration Numeric
@data
701,0
703,0
674,0
779,0
805,0
829,0
960,0
990,0
781,0
1025,0
1027,0
702,0
704,0
706,0
1002,0
1045,0
694,0
701,0
895,0
579,0
702,0
856,0
706,0
706,0
828,0
861,0
1002,0
500,0
641,0
712,0
889,0
899,0
902,0
904,0
905,0
975,0
669,0
702,0
547,0
571,0
697,0
713,0
703,0
491,0
496,0
816,0
819,0
897,0
900,0
901,0
906,0
910,0
675,0
644,0
830,0
856,0
747,0
754,0
756,0
825,0
898,0
1027,0
681,0
844,0
637,0
639,0
1015,0
692,0
693,0
872,0
995,0
682,0
511,0
703,0
932,0
672,0
681,0
693,0
694,0
678,0
690,0
955,0
956,0
958,0
494,0
690,0
495,0
702,0
825,0
699,0
881,0
891,0
1118,0
1119,0
702,0
703,0
508,0
869,0
1098,0
1099,0
486,0
582,0
1088,0
1142,0
658,0
492,0
470,0
584,0
916,0
935,0
601,0
683,0
689,0
1077,0
1090,0
687,0
762,0
527,0
703,0
703,0
969,0
660,0
608,0
808,0
1108,0
623,0
812,0
889,0
1006,0
657,0
885,0
529,0
871,0
494,0
1033,0
408,0
888,0
892,0
867,0
893,0
781,0
951,0
510,0
492,0
496,0
743,0
824,0
852,0
856,0
686,0
884,0
696,0
956,0
524,0
633,0
706,0
536,0
692,0
865,0
693,0
889,0
1017,0
689,0
1031,0
519,0
691,0
696,0
1015,0
568,1
718,0
581,0
759,0
690,0
881,0
702,0
1080,0
518,0
689,0
547,0
655,0
621,0
519,0
703,0
918,0
700,0
