1.0368,65.1189,86.57079999999999,2289.6276,5.4098999999999995,126.2114,193.0221,585.6237,2060.7608,1.0368,1.0368,601.8274,1278.3022999999998,2703.3779000000004,SDLE0h0m.txt
12.5134,65.1189,86.57079999999999,2200.7493,5.4098999999999995,116.4396,284.3739,624.6425,2174.8598,1.0368,4.9131,515.1733,1356.7693,2550.3925999999997,SDLE0h5m.txt
12.5134,65.1189,73.2488,2128.7453,1.0368,124.0403,256.0365,641.7007,2155.0077,1.0368,1.0368,482.53200000000004,1464.4714999999999,2592.4375999999997,SDLE0h10m.txt
12.5134,65.1189,74.4636,2070.6057,1.0368,116.4396,188.94709999999998,689.5821000000001,2360.493,1.0368,1.0368,465.54699999999997,1315.6950000000002,2636.4473,SDLE0h15m.txt
12.5134,65.1189,52.8033,1943.7145,1.0368,116.12610000000001,127.6365,652.3428,2423.5442,1.0368,4.9131,441.9672,1475.1464,2681.0633000000003,SDLE0h20m.txt
61.293299999999995,65.1189,51.8019,1975.0683999999999,1.0368,116.12610000000001,138.4659,617.729,2682.2176,1.0368,4.9131,415.013,1244.5917,2624.5506,SDLE0h25m.txt
61.293299999999995,65.1189,45.647400000000005,1965.7755,1.0368,116.12610000000001,125.4802,514.763,2803.3217999999997,1.0368,1.0368,421.1675,1214.9379000000001,2662.2212,SDLE0h30m.txt
61.293299999999995,65.1189,70.1284,1965.7755,1.0368,116.12610000000001,74.7223,515.2722,2982.0519,1.0368,1.0368,369.5531,1162.1119,2613.6991999999996,SDLE0h35m.txt
1.0368,112.9393,70.1284,1965.7755,1.0368,116.12610000000001,106.9039,510.05969999999996,3045.0113,1.0368,5.0721,364.76599999999996,970.4354,2728.6349999999998,SDLE0h40m.txt
1.0368,112.9393,84.16,1798.6975,1.0368,116.12610000000001,149.5553,558.9524,3197.6074,1.0368,1.0368,354.3868,1017.2035999999999,2605.1876,SDLE0h45m.txt
1.0368,112.9393,90.6971,1798.6975,1.0368,116.12610000000001,95.0129,536.1544,3269.4408000000003,1.0368,1.0368,392.2348,987.9337,2595.5795,SDLE0h50m.txt
1.0368,123.21459999999999,53.9581,1671.6154999999999,1.0368,116.12610000000001,74.0346,518.6405,3389.4739,1.0368,1.0368,386.25100000000003,1040.7563,2620.7452,SDLE0h55m.txt
1.0368,123.21459999999999,39.926500000000004,1599.41,1.0368,116.12610000000001,78.8217,682.1146,3465.3331,1.0368,5.9211,381.3667,868.8414999999999,2634.7768,SDLE1h0m.txt
1.0368,123.21459999999999,39.926500000000004,1599.41,1.0368,116.12610000000001,119.9727,619.2629999999999,3456.6701,1.0368,5.9211,360.605,893.5932,2661.1504000000004,SDLE1h5m.txt
1.0368,128.1483,39.926500000000004,1599.41,1.0368,116.12610000000001,139.1494,604.9302,3497.1735,1.0368,5.9211,331.283,856.7204,2677.0643999999998,SDLE1h10m.txt
1.0368,133.0326,30.3491,1552.6967,1.0368,116.12610000000001,191.3341,647.4476999999999,3610.1160999999997,1.0368,1.0368,282.1864,785.0206999999999,2646.5065,SDLE1h15m.txt
1.0368,133.0326,30.3491,1552.6967,1.0368,116.12610000000001,173.4749,670.7151,3622.1565,1.0368,6.1728,282.1864,785.736,2623.2065,SDLE1h20m.txt
1.0368,133.0326,30.3491,1552.6967,1.0368,116.12610000000001,99.80340000000001,614.1998,3642.3016000000002,1.0368,6.1728,275.3125,885.1993,2640.6589000000004,SDLE1h25m.txt
1.0368,138.22050000000002,23.8121,1455.0821999999998,1.0368,116.12610000000001,60.6907,687.7165,3671.5548,1.0368,1.0368,269.6902,1028.1912,2543.7316,SDLE1h30m.txt
1.0368,138.22050000000002,23.8121,1330.3232,1.0368,116.12610000000001,60.6907,581.7028,3681.9408999999996,1.0368,1.0368,254.7292,1153.7937,2653.4766999999997,SDLE1h35m.txt
1.0368,138.22050000000002,23.8121,1297.4599,1.0368,116.12610000000001,69.8907,572.6859000000001,3802.8361999999997,1.0368,1.0368,219.71020000000001,1062.1439,2691.9305999999997,SDLE1h40m.txt
1.0368,143.7865,23.8121,1292.9265,1.0368,116.12610000000001,60.6907,515.3308000000001,3790.533,1.0368,1.0368,219.71020000000001,1175.3422,2656.5578,SDLE1h45m.txt
1.0368,138.22050000000002,23.8121,1217.7591,1.0368,116.12610000000001,60.6907,777.8517,3852.3473000000004,1.0368,1.0368,183.7631,955.0419,2669.2034,SDLE1h50m.txt
1.0368,138.22050000000002,23.8121,1217.7591,1.0368,116.12610000000001,60.6907,609.701,4031.0942999999997,1.0368,1.0368,177.0933,987.5796,2632.7392999999997,SDLE1h55m.txt
1.0368,138.22050000000002,23.8121,1217.7591,1.0368,116.12610000000001,60.6907,660.458,4002.0445999999997,1.0368,1.0368,177.0933,924.9469,2673.6645,SDLE2h0m.txt
1.0368,125.1421,15.1505,1155.6582,1.0368,116.12610000000001,60.6907,729.5851,4165.2436,1.0368,1.0368,111.9793,765.5974,2749.6429,SDLE2h5m.txt
1.0368,125.1421,15.1505,1102.7818,1.0368,116.12610000000001,60.6907,566.7508,4474.4697,1.0368,1.0368,111.9793,723.0309,2698.6938999999998,SDLE2h10m.txt
1.0368,125.1421,15.1505,1012.7086,1.0368,116.12610000000001,60.6907,499.4858,4706.4863000000005,1.0368,1.0368,103.1419,710.0663999999999,2645.8176,SDLE2h15m.txt
1.0368,125.1421,15.1505,1012.7086,1.0368,116.12610000000001,60.6907,496.44269999999995,4786.2932,1.0368,1.0368,97.3475,639.0967999999999,2645.8176,SDLE2h20m.txt
