@RELATION 8-2_duration
@ATTRIBUTE startTime Numeric
@ATTRIBUTE duration Numeric
@data
805,0
950,0
826,0
827,0
912,0
805,0
948,0
823,0
828,0
912,0
888,0
890,0
899,0
903,0
904,0
906,0
908,0
929,0
816,0
888,0
900,0
901,0
901,0
907,0
911,0
831,0
909,0
828,0
899,0
840,0
845,0
880,0
835,0
912,0
823,0
930,0
932,0
959,0
954,0
955,0
956,0
958,0
817,0
842,0
875,0
882,0
916,0
842,0
808,0
805,0
918,0
912,0
964,0
846,0
901,0
872,0
948,0
884,0
891,0
835,0
906,0
932,0
888,0
943,0
871,0
902,0
953,0
832,0
960,0
855,0
949,0
819,0
914,0
849,0
808,0
948,0
818,0
847,0
908,0
846,0
819,0
821,0
917,0
872,0
908,0
875,0
810,0
854,0
828,0
922,0
902,0
