@RELATION 12-3_duration
@ATTRIBUTE startTime Numeric
@ATTRIBUTE duration Numeric
@data
1358,9
1347,0
1356,10
1406,1
1432,9
1319,1
1368,10
1425,6
1331,12
1408,7
1424,9
1436,2
1348,5
1394,12
1324,0
1325,5
1335,1
1344,16
1360,17
1388,4
1398,12
1421,15
1345,12
1424,10
1320,108
1360,4
1404,17
1403,7
1358,21
1435,58
1326,0
1418,12
1311,4
1360,5
1374,5
1388,4
1417,1
1339,0
1340,0
1315,1
1352,4
1392,16
1317,0
1386,27
1436,6
1423,26
1376,16
1406,10
1311,2
1337,2
1350,3
1390,16
1424,11
1350,0
1357,5
1403,7
1424,0
1425,0
1313,8
1408,5
1324,1
1402,14
1345,4
1348,1
1363,1
1390,18
1310,0
1365,2
1402,12
1401,14
1350,6
1379,0
1381,0
1323,14
1400,28
1348,11
1383,22
1315,0
1326,0
1337,4
1346,0
1365,6
1380,8
1388,2
1403,2
1410,0
1436,12
1338,6
1352,4
1372,8
1406,0
1423,0
1426,0
1326,8
1373,21
1377,15
1392,22
1439,0
1317,17
1355,4
1369,18
1395,4
1404,1
1319,0
1330,4
1366,6
1389,3
1416,7
1312,4
1321,4
1417,16
1318,5
1332,20
1366,3
1333,0
1340,3
1347,1
1385,13
1404,1
1335,3
1347,11
1387,18
1411,10
1323,2
1341,11
1393,7
1313,17
1333,11
1350,0
1391,6
1432,3
1317,11
1387,6
1425,17
1330,3
1387,3
1341,4
1420,8
1319,6
1331,53
1420,3
1346,0
1425,17
1332,6
1356,6
1395,14
1314,1
1343,18
1367,0
1393,12
1336,14
1358,4
1352,12
1404,5
1322,9
1356,1
1399,17
1314,6
1324,24
1348,2
1432,14
1380,22
1327,2
1346,21
1376,11
1321,9
1334,0
1360,0
1371,0
1402,4
1431,10
1316,3
1394,17
1354,2
1390,2
1398,7
1331,10
1345,3
1373,2
1425,18
1416,99
1433,11
1339,1
1350,2
1413,6
1322,3
1311,6
1380,3
1424,12
1310,2
1348,7
1360,2
1332,0
